X,Y,Z,index,lat,long,speed,date,time,air_val,dust,gsr
-6783.03053250654,6717099.4924153,0,"29",51.538460000000001,-0.060933000000000,2.200000000000000,"230324","12563500","51",0.620000000000000,"683"
-6783.25317148813,6717099.85036203,0,"30",51.538462000000003,-0.060935000000000,0.000000000000000,"230324","12563600","50",0.620000000000000,"682"
-6784.14372741447,6717100.9242023,0,"31",51.538468000000002,-0.060943000000000,0.000000000000000,"230324","12563700","50",0.620000000000000,"682"
-6784.36636639606,6717102.17701613,0,"32",51.538474999999998,-0.060945000000000,0.970000000000000,"230324","12563800","50",0.620000000000000,"682"
-6785.2569223224,6717105.21956481,0,"33",51.538491999999998,-0.060953000000000,0.000000000000000,"230324","12563900","51",0.620000000000000,"683"
-6784.70032486844,6717105.39853829,0,"34",51.538493000000003,-0.060948000000000,0.000000000000000,"230324","12564000","50",0.620000000000000,"683"
-6782.47393505257,6717107.18827338,0,"35",51.538502999999999,-0.060928000000000,0.000000000000000,"230324","12564200","50",0.620000000000000,"683"
-6782.13997658019,6717108.97800886,0,"36",51.538513000000002,-0.060925000000000,0.000000000000000,"230324","12564300","51",0.620000000000000,"682"
-6782.47393505257,6717110.58877113,0,"37",51.538522000000000,-0.060928000000000,0.000000000000000,"230324","12564400","50",0.620000000000000,"683"
-6782.91921301575,6717112.02056008,0,"38",51.538530000000002,-0.060932000000000,2.040000000000000,"230324","12564500","50",0.620000000000000,"682"
-6783.80976894209,6717113.27337562,0,"39",51.538536999999998,-0.060940000000000,2.150000000000000,"230324","12564600","50",0.620000000000000,"682"
-6785.14560283161,6717114.16824398,0,"40",51.538542000000000,-0.060952000000000,3.450000000000000,"230324","12564700","51",0.620000000000000,"682"
-6785.70220028558,6717113.27337562,0,"41",51.538536999999998,-0.060957000000000,2.570000000000000,"230324","12564800","51",0.620000000000000,"682"
-6786.25879773954,6717111.66261282,0,"42",51.538527999999999,-0.060962000000000,1.730000000000000,"230324","12564900","50",0.620000000000000,"687"
-6786.81539519351,6717111.48363919,0,"43",51.538527000000002,-0.060967000000000,1.400000000000000,"230324","12565000","50",0.620000000000000,"682"
-6787.70595111986,6717110.76774473,0,"44",51.538522999999998,-0.060975000000000,2.470000000000000,"230324","12565100","50",0.620000000000000,"683"
-6788.26254857382,6717109.87287675,0,"45",51.538518000000003,-0.060980000000000,2.010000000000000,"230324","12565200","51",0.620000000000000,"683"
-6789.37574348176,6717108.7990353,0,"46",51.538511999999997,-0.060990000000000,3.280000000000000,"230324","12565300","51",0.620000000000000,"683"
-6792.15873075159,6717105.21956481,0,"47",51.538491999999998,-0.061015000000000,3.280000000000000,"230324","12565500","51",0.620000000000000,"683"
-6793.27192565952,6717103.42983015,0,"48",51.538482000000002,-0.061025000000000,3.280000000000000,"230324","12565600","50",0.620000000000000,"683"
-6794.71907903983,6717102.7139364,0,"49",51.538477999999998,-0.061038000000000,3.280000000000000,"230324","12565700","50",0.620000000000000,"682"
-6794.71907903983,6717102.17701613,0,"50",51.538474999999998,-0.061038000000000,3.280000000000000,"230324","12565800","50",0.620000000000000,"682"
